ball_event_id,innings_id,over_number,ball_number,striker_id,batter_name,bowler_id,runs_off_bat,extras,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,shot_type,shot_zone,ball_impact_score,batting_form_index,innings_batting_form_index
2378,20,15,3,23,Vedant Soni,37,1,0,death,6.52,18.22,0.869,0.411,0.141,0.855,0.0,0,slog,mid_on_area,0.28227500000000005,0.3262352961810319,0.46734125
2379,20,15,4,24,Harshil Purohit,37,1,0,death,6.51,18.69,0.872,0.508,0.14,0.942,0.0,1,square_cut,deep_extra_cover,0.06166475000000001,0.271558146357132,0.3912344
2380,20,15,5,23,Vedant Soni,37,0,0,death,6.44,19.44,0.9,0.398,0.142,0.869,0.0,1,flick,straight_inside,0.023290749999999995,0.28079361425387717,0.400733675
2381,21,0,1,27,Pranav Joshi,55,1,0,powerplay,6.0,0.0,0.0,1.502,0.034,0.536,0.584,0,upper_cut,long_on,0.5630725,0.4987927235233265,0.509460875
2382,21,0,2,30,Ritvik Sen,55,1,0,powerplay,6.0,0.0,0.003,1.569,0.041,0.616,0.461,0,late_cut,deep_extra_cover,0.50196875,0.4696037375385415,0.5002953125
2383,21,0,3,27,Pranav Joshi,55,1,0,powerplay,6.0,0.0,0.006,1.499,0.034,0.538,0.499,0,pull,long_off,0.5245762500000001,0.5026602524948275,0.5117281812500001
2384,21,0,4,30,Ritvik Sen,55,2,0,powerplay,7.5,0.0,0.009,1.567,0.042,0.618,0.552,0,sweep,short_leg,0.59858,0.48895017690776027,0.5150380156250001
2385,21,0,5,30,Ritvik Sen,55,0,1,powerplay,7.2,0.0,0.011,1.566,0.042,0.619,0.47,0,reverse_sweep,third_point,0.39444500000000005,0.47477440037159624,0.4969490632812501
2386,21,0,6,27,Pranav Joshi,55,2,0,powerplay,8.0,0.0,0.014,1.496,0.035,0.542,0.537,0,clip,mid_on_area,0.59713125,0.5168309021206033,0.5245386415625001
2387,21,1,1,30,Ritvik Sen,59,1,0,powerplay,7.71,0.0,0.017,1.583,0.04,0.622,0.548,0,pull,fine_leg_inside,0.5408075,0.4846793653158568,0.5035278287890625
2388,21,1,2,27,Pranav Joshi,59,2,0,powerplay,8.25,0.0,0.02,1.513,0.033,0.545,0.479,0,cut,point_inside,0.5707487499999999,0.5249185793025128,0.531470157828125
2389,21,1,3,27,Pranav Joshi,59,1,0,powerplay,8.0,0.0,0.023,1.511,0.033,0.546,0.54,0,cut,short_leg,0.5425175,0.5275584174071359,0.5331272591539062
2390,21,1,4,30,Ritvik Sen,59,0,0,powerplay,7.2,0.0,0.026,1.579,0.041,0.626,0.442,0,clip,mid_on_area,0.38132,0.4691754605184783,0.4851966544707032
2391,21,1,5,30,Ritvik Sen,59,0,0,powerplay,6.55,0.0,0.028,1.578,0.041,0.627,0.565,0,lofted,square_leg_inside,0.43675374999999994,0.46431220394070655,0.47793021880009773
2392,21,1,6,30,Ritvik Sen,59,0,0,powerplay,6.0,0.0,0.031,1.577,0.041,0.628,0.598,0,sweep,deep_square_leg,0.45157499999999995,0.46240162334960055,0.47397693598008306
2393,21,2,1,27,Pranav Joshi,54,1,0,powerplay,6.0,0.0,0.034,1.516,0.033,0.551,0.558,0,flick,point_inside,0.5502900000000001,0.5309681547960655,0.5357016702808203
2394,21,2,2,30,Ritvik Sen,54,6,0,powerplay,8.14,0.0,0.037,1.584,0.04,0.781,0.564,0,lofted_drive,straight_inside,0.7410849999999999,0.5042041298471605,0.5140431455830706
2395,21,2,3,30,Ritvik Sen,54,0,0,powerplay,7.6,0.0,0.04,1.582,0.04,0.632,0.448,0,straight_drive,deep_extra_cover,0.3836075,0.4861146353700864,0.49447779874561004
2396,21,2,4,30,Ritvik Sen,54,1,0,powerplay,7.5,0.0,0.043,1.581,0.041,0.634,0.488,0,flick,cover_inside,0.5128925,0.4901313150645734,0.49724000393376855
2397,21,2,5,27,Pranav Joshi,54,0,2,powerplay,7.76,0.0,0.045,1.512,0.033,0.556,0.596,0,defence,mid_on_inside,0.45571249999999996,0.5196798065766557,0.5237032947386973
2398,21,2,6,27,Pranav Joshi,54,1,0,powerplay,7.67,0.0,0.048,1.51,0.034,0.557,0.594,0,late_cut,deep_square_leg,0.5661149999999999,0.5266450855901573,0.5300650505278927
2399,21,3,1,27,Pranav Joshi,53,2,0,powerplay,7.89,0.0,0.051,1.509,0.034,0.559,0.482,0,straight_drive,silly_mid_wicket,0.5711225,0.5333166977516337,0.5362236679487087
2400,21,3,2,27,Pranav Joshi,53,4,0,powerplay,8.7,0.0,0.054,1.508,0.034,0.71,0.599,0,straight_drive,third_point,0.72472375,0.5620277555888886,0.5644986802564024
2401,21,3,3,27,Pranav Joshi,53,1,0,powerplay,8.57,0.0,0.057,1.507,0.034,0.561,0.521,0,clip,deep_extra_cover,0.5328937499999999,0.5576576547505553,0.5597579407179419
2402,21,3,4,30,Ritvik Sen,53,2,0,powerplay,8.73,0.0,0.059,1.574,0.041,0.641,0.578,0,defence,straight_inside,0.6087024999999999,0.5079169928048873,0.5139593783437032
2403,21,3,5,30,Ritvik Sen,53,0,1,powerplay,8.61,0.0,0.062,1.573,0.041,0.642,0.502,0,late_cut,straight_inside,0.40727499999999994,0.4928206938841542,0.4979567215921477
2404,21,3,6,27,Pranav Joshi,53,4,0,powerplay,9.25,0.0,0.065,1.503,0.034,0.715,0.57,0,paddle_sweep,straight_inside,0.7112875,0.580702131537972,0.5824873746102507
2405,21,4,1,30,Ritvik Sen,52,0,0,powerplay,8.88,0.0,0.068,1.58,0.041,0.645,0.533,0,upper_cut,fine_leg,0.42105375,0.4820556523015311,0.48642127585332556
2407,21,4,2,30,Ritvik Sen,52,4,0,powerplay,9.69,0.0,0.071,1.579,0.041,0.796,0.485,0,lofted,square_leg_inside,0.66726125,0.5098364919563014,0.5135472719753268
2408,21,4,3,30,Ritvik Sen,52,1,0,powerplay,9.56,0.0,0.074,1.578,0.041,0.648,0.457,0,lofted,short_leg,0.49792375,0.5080495806628562,0.5112037436790278
2409,21,4,4,27,Pranav Joshi,52,0,0,powerplay,9.21,0.0,0.077,1.508,0.034,0.57,0.472,0,defence,deep_square_leg,0.3987775,0.5534134368072763,0.5549308934187132
2410,21,4,5,27,Pranav Joshi,52,0,0,powerplay,8.9,0.0,0.079,1.507,0.034,0.571,0.542,0,cut,deep_cover,0.430295,0.5349456712861849,0.5362355094059061
2411,21,4,6,27,Pranav Joshi,52,0,0,powerplay,8.6,0.0,0.082,1.506,0.034,0.573,0.606,0,drive,point_inside,0.45903499999999997,0.5235590705932571,0.5246554329950203
2412,21,5,1,30,Ritvik Sen,57,0,0,powerplay,8.32,0.0,0.085,1.745,0.025,0.653,0.537,0,on_drive,cover_point_inside,0.42229875000000006,0.4951869560634278,0.4978679946271736
2413,21,5,2,30,Ritvik Sen,57,0,0,powerplay,8.06,0.0,0.088,1.743,0.025,0.654,0.605,0,straight_drive,long_off,0.45291375,0.4888459751539136,0.49112485793309757
2414,21,5,3,30,Ritvik Sen,57,0,1,powerplay,8.0,0.0,0.091,1.742,0.025,0.655,0.59,0,hook,point_inside,0.446075,0.4824303288808266,0.4843673792431329
2415,21,5,4,27,Pranav Joshi,57,0,0,powerplay,7.76,0.0,0.094,1.672,0.018,0.578,0.636,0,sweep,third_point,0.4722225000000001,0.5158585850042685,0.5167904930457672
2417,21,5,5,27,Pranav Joshi,57,2,0,powerplay,8.06,0.0,0.096,1.671,0.018,0.579,0.641,0,clip,cover_inside,0.6414712499999999,0.5347004847536282,0.5354926065889021
2418,21,5,6,27,Pranav Joshi,57,0,0,powerplay,7.83,0.0,0.099,1.67,0.019,0.58,0.618,0,scoop,long_off,0.46396000000000004,0.524089412040584,0.5247627156005668
2419,21,6,1,30,Ritvik Sen,55,4,0,middle,8.27,0.0,0.102,1.528,0.046,0.81,0.528,0,slog,silly_point,0.685685,0.5129185295487027,0.514565022356663
2420,21,6,2,30,Ritvik Sen,55,0,0,middle,8.05,0.0,0.105,1.527,0.046,0.662,0.495,0,lofted,silly_mid_wicket,0.40271625,0.49638818761639725,0.49778770650316356
2421,21,6,3,30,Ritvik Sen,55,1,0,middle,8.0,0.0,0.108,1.525,0.046,0.663,0.447,0,ramp,long_off,0.49236125,0.49578414697393763,0.496973738027689
2422,21,6,4,27,Pranav Joshi,55,0,0,middle,7.8,0.0,0.111,1.455,0.039,0.586,0.475,0,cover_drive,mid_on_inside,0.39901125000000004,0.5053276877344964,0.5058999957604817
2423,21,6,5,27,Pranav Joshi,55,4,0,middle,8.2,0.0,0.113,1.454,0.039,0.737,0.589,0,upper_cut,short_leg,0.7183212499999999,0.537276722074322,0.5377631838964094
2424,21,6,6,27,Pranav Joshi,55,0,0,middle,8.0,0.0,0.116,1.453,0.039,0.588,0.566,0,cover_drive,long_off,0.43993499999999996,0.5226754637631736,0.523088956311948
2425,21,7,1,30,Ritvik Sen,59,0,0,middle,7.81,0.0,0.119,1.54,0.045,0.668,0.452,0,cover_drive,cover_inside,0.38289249999999997,0.478850399927847,0.47986155232353567
2426,21,7,2,30,Ritvik Sen,59,0,0,middle,7.64,0.0,0.122,1.539,0.045,0.669,0.494,0,glance,mid_on_inside,0.401775,0.46728908993866997,0.4681485694750053
2427,21,7,3,30,Ritvik Sen,59,0,0,middle,7.47,0.0,0.125,1.537,0.045,0.671,0.552,0,glance,cover_inside,0.4278075,0.46136685144786943,0.4620974090537545
2428,21,7,4,30,Ritvik Sen,59,4,0,middle,7.83,0.0,0.128,1.536,0.045,0.822,0.571,0,cover_drive,cover_point_inside,0.70424875,0.49779913623068905,0.4984201101956914
2429,21,7,5,30,Ritvik Sen,59,0,0,middle,7.66,0.0,0.13,1.535,0.045,0.673,0.48,0,on_drive,short_leg,0.39517749999999996,0.48240589079608565,0.4829337186663376
2430,21,7,6,30,Ritvik Sen,59,1,0,middle,7.62,0.0,0.133,1.534,0.046,0.674,0.472,0,flick,mid_off,0.5028725000000001,0.4854758821766728,0.48592453586638695
2431,21,8,1,30,Ritvik Sen,54,0,0,middle,7.47,0.0,0.136,1.542,0.045,0.675,0.597,0,paddle_sweep,mid_on_inside,0.44783375000000003,0.47982956235017193,0.4802109179864289
2432,21,8,2,30,Ritvik Sen,54,1,0,middle,7.44,0.0,0.139,1.541,0.045,0.677,0.447,0,ramp,deep_square_leg,0.49138125,0.4815623154976461,0.48188646778846456
2433,21,8,3,27,Pranav Joshi,54,4,0,middle,7.76,0.0,0.142,1.471,0.038,0.75,0.521,0,lofted,third_point,0.68672625,0.5472830816986975,0.5476345503651557
2434,21,8,4,27,Pranav Joshi,54,0,0,middle,7.62,0.0,0.145,1.47,0.038,0.601,0.49,0,lofted,square_leg_inside,0.4047299999999999,0.5259001194438929,0.5261988678103824
2435,21,8,5,27,Pranav Joshi,54,2,0,middle,7.7,0.0,0.147,1.469,0.038,0.602,0.453,0,on_drive,cover_point_inside,0.5550262499999999,0.5302690390273089,0.5305229751388251
2436,21,8,6,27,Pranav Joshi,54,0,0,middle,7.56,0.0,0.15,1.468,0.038,0.603,0.504,0,late_cut,fine_leg,0.4109075,0.5123648081732126,0.5125806538680013
2437,21,9,1,30,Ritvik Sen,53,1,0,middle,7.53,0.0,0.153,1.535,0.045,0.683,0.596,0,hook,third_point,0.5581975,0.4930575931729992,0.4933331226201949
2438,21,9,2,27,Pranav Joshi,53,2,0,middle,7.61,0.0,0.156,1.465,0.038,0.606,0.46,0,paddle_sweep,third_point,0.557905,0.5191958369472307,0.5193793057878011
2439,21,9,3,27,Pranav Joshi,53,2,0,middle,7.68,0.0,0.159,1.464,0.039,0.607,0.447,0,hook,silly_point,0.55196875,0.5241117739051461,0.5242677224196309
2440,21,9,4,27,Pranav Joshi,53,0,0,middle,7.55,0.0,0.162,1.462,0.039,0.609,0.46,0,on_drive,square_leg_inside,0.39063250000000005,0.5040898828193742,0.5042224390566863
2441,21,9,5,27,Pranav Joshi,53,1,0,middle,7.53,0.0,0.164,1.462,0.039,0.61,0.555,0,ramp,long_on,0.54480625,0.510197337896468,0.5103100106981834
2442,21,9,6,30,Ritvik Sen,53,4,0,middle,7.8,0.0,0.167,1.529,0.046,0.839,0.589,0,cut,fine_leg_inside,0.71118125,0.5257761416970493,0.5260103417271657
2443,21,10,1,27,Pranav Joshi,52,2,0,middle,7.87,0.0,0.17,1.469,0.038,0.612,0.574,0,paddle_sweep,fine_leg,0.6089275,0.5250068622119978,0.5251026340934558
2444,21,10,2,27,Pranav Joshi,52,1,0,middle,7.84,0.0,0.173,1.467,0.038,0.614,0.494,0,cover_drive,short_leg,0.517,0.5238058328801981,0.5238872389794375
2445,21,10,3,30,Ritvik Sen,52,1,0,middle,7.81,0.0,0.176,1.535,0.046,0.693,0.596,0,pull,long_on,0.5574975,0.530534345442492,0.5307334154680907
2446,21,10,4,27,Pranav Joshi,52,0,0,middle,7.69,0.0,0.179,1.465,0.039,0.616,0.456,0,ramp,mid_off,0.3883375,0.5034855829481684,0.5035547781325218
2447,21,10,5,27,Pranav Joshi,52,0,0,middle,7.57,0.0,0.181,1.464,0.039,0.617,0.463,0,hook,cover_inside,0.39142625,0.48667668300594313,0.48673549891264356
2448,21,10,6,27,Pranav Joshi,52,0,0,middle,7.45,0.0,0.184,1.463,0.039,0.619,0.553,0,lofted_drive,long_on,0.43189875,0.47845999305505166,0.478509986575747
2449,21,11,1,30,Ritvik Sen,57,4,0,middle,7.7,0.0,0.187,1.702,0.03,0.848,0.678,0,straight_drive,point_inside,0.7507125,0.5635610686261182,0.5637302781478771
2450,21,11,2,30,Ritvik Sen,57,4,0,middle,7.94,0.0,0.19,1.7,0.03,0.85,0.621,0,cut,mid_off,0.7248512500000001,0.5877545958322005,0.5878984239256956
2451,21,11,3,30,Ritvik Sen,57,1,0,middle,7.91,0.0,0.193,1.699,0.03,0.701,0.564,0,cut,long_on,0.5424975,0.5809660314573704,0.5810882853368412
2452,21,11,4,27,Pranav Joshi,57,1,0,middle,7.89,0.0,0.196,1.629,0.023,0.624,0.643,1,sweep,third_point,0.16923768749999998,0.4320766472217939,0.432119141714385
2454,21,11,5,30,Ritvik Sen,57,0,0,middle,7.86,0.0,0.224,1.686,0.031,0.715,0.639,0,cover_drive,deep_extra_cover,0.46398625000000004,0.5634190642387648,0.5635229800363151
2455,21,11,6,30,Ritvik Sen,57,1,0,middle,7.83,0.0,0.227,1.685,0.032,0.716,0.613,0,ramp,square_leg_inside,0.56355875,0.56344001710295,0.5635283455308678
2456,21,12,1,30,Ritvik Sen,55,0,0,middle,7.73,0.0,0.23,1.474,0.052,0.718,0.492,0,ramp,deep_cover,0.39744250000000003,0.5385403895375075,0.5386154687012377
2457,21,12,2,30,Ritvik Sen,55,1,0,middle,7.7,0.0,0.233,1.473,0.052,0.719,0.572,0,slog,fine_leg_inside,0.5448475,0.5394864561068813,0.539550273396052
2458,21,12,3,26,Lakshya Goyal,55,0,0,middle,7.6,0.0,0.236,1.266,0.038,0.499,0.492,0,clip,third_point,0.4127725,0.42148875055922375,0.486915875
2459,21,12,4,26,Lakshya Goyal,55,0,0,middle,7.5,0.0,0.239,1.265,0.038,0.5,0.485,0,upper_cut,silly_mid_wicket,0.40954375,0.4196970004753402,0.47531005625
2460,21,12,5,26,Lakshya Goyal,55,1,0,middle,7.48,0.0,0.241,1.264,0.038,0.501,0.448,1,lofted_drive,third_point,0.141453375,0.37796045665403916,0.42523155406249996
2461,21,12,6,30,Ritvik Sen,55,2,0,middle,7.54,0.0,0.27,1.457,0.053,0.736,0.568,0,flick,silly_mid_wicket,0.6019199999999999,0.5488514876908491,0.5489057323866442
2462,21,13,1,17,Advik Agarwal,59,4,0,middle,7.75,0.0,0.273,1.445,0.053,0.88,0.519,0,late_cut,third_point,0.682045,0.5104785555999494,0.52730675
2463,21,13,2,17,Advik Agarwal,59,0,0,middle,7.65,0.0,0.276,1.444,0.053,0.731,0.431,0,cover_drive,square_leg_inside,0.371185,0.48958452225995697,0.5038884875
2464,21,13,3,17,Advik Agarwal,59,0,0,middle,7.56,0.0,0.279,1.443,0.054,0.733,0.522,1,cover_drive,square_leg_inside,0.1093575,0.4325504689209634,0.444708839375
2465,21,13,4,19,Tanush Chaturvedi,59,0,0,middle,7.46,0.0,0.308,1.268,0.043,0.56,0.452,0,clip,silly_mid_wicket,0.39271,0.4199033647621026,0.4839065
2466,21,13,5,19,Tanush Chaturvedi,59,0,0,middle,7.37,0.0,0.31,1.267,0.043,0.561,0.448,1,ramp,fine_leg,0.10178699999999999,0.37218591004778717,0.42658857499999997
2467,21,13,6,21,Kiaan Bansal,59,1,0,middle,7.36,0.0,0.339,1.14,0.049,0.51,0.452,0,late_cut,third_point,0.50871,0.40610378253737595,0.5013065
2468,21,14,1,21,Kiaan Bansal,54,0,0,middle,7.27,0.0,0.342,1.148,0.048,0.511,0.436,0,drive,cover_inside,0.38886,0.4035172151567696,0.484439525
2469,21,14,2,21,Kiaan Bansal,54,0,0,middle,7.19,0.0,0.345,1.147,0.048,0.512,0.512,0,lofted,point_inside,0.42337,0.4064951328832541,0.47527909625
2471,21,14,3,21,Kiaan Bansal,54,0,0,middle,7.17,0.0,0.348,1.146,0.048,0.514,0.503,0,lofted_drive,cover_inside,0.41913500000000004,0.408391112950766,0.4668574818125
2472,21,14,4,21,Kiaan Bansal,54,0,0,middle,7.09,0.0,0.351,1.144,0.049,0.515,0.518,0,ramp,third_point,0.42589,0.41101594600815117,0.46071235954062495
2473,21,14,5,21,Kiaan Bansal,54,0,0,middle,7.01,0.0,0.353,1.144,0.049,0.516,0.44,1,glance,deep_square_leg,0.10161550000000001,0.3646058791069285,0.4068478306095312
2474,21,14,6,29,Abeer Khan,54,3,0,middle,7.13,0.0,0.382,0.682,0.088,0.593,0.01,0,pull,deep_square_leg,0.39554,0.25587226231672733,0.484331
2475,21,15,1,29,Abeer Khan,53,0,0,death,7.05,0.0,0.385,0.681,0.106,0.595,0.048,0,pull,cover_point_inside,0.20644,0.24845742296921824,0.44264735
2476,21,15,2,29,Abeer Khan,53,1,0,death,7.04,0.0,0.388,0.679,0.106,0.596,0.093,0,defence,point_inside,0.339345,0.26209055952383553,0.4271519975
2477,21,15,3,30,Ritvik Sen,53,4,0,death,7.23,0.0,0.391,1.435,0.074,0.94,0.527,0,cover_drive,cover_point_inside,0.681485,0.5687465145372217,0.5687926225286476
2478,21,15,4,30,Ritvik Sen,53,0,0,death,7.15,0.0,0.394,1.434,0.074,0.792,0.521,0,scoop,fine_leg_inside,0.40786500000000003,0.5446142873566384,0.5446534791493505
2479,21,15,5,30,Ritvik Sen,53,2,0,death,7.2,0.0,0.396,1.433,0.074,0.792,0.588,0,sweep,deep_extra_cover,0.6070999999999999,0.5539871442531427,0.5540204572769478
2480,21,15,6,30,Ritvik Sen,53,4,0,death,7.38,0.0,0.399,1.432,0.075,0.944,0.472,0,clip,cover_point_inside,0.65618,0.5693160726151713,0.5693443886854056
2481,21,16,1,29,Abeer Khan,59,3,0,death,7.48,0.0,0.402,0.664,0.107,0.602,0.002,0,clip,third_point,0.39127,0.2814674755952602,0.42176969787499996
2482,21,16,2,30,Ritvik Sen,59,4,0,death,7.65,0.0,0.405,1.42,0.076,0.947,0.48,0,late_cut,long_on,0.65961,0.5828601617228956,0.5828842303825947
2483,21,16,3,30,Ritvik Sen,59,4,0,death,7.82,0.0,0.408,1.418,0.076,0.948,0.593,0,ramp,silly_mid_on,0.710955,0.6020743874644612,0.6020948458252056
2484,21,16,4,30,Ritvik Sen,59,6,0,death,8.1,0.0,0.411,1.417,0.076,0.949,0.444,0,lofted,deep_square_leg,0.6805899999999999,0.613851729344792,0.6138691189514247
2485,21,16,5,30,Ritvik Sen,59,0,1,death,8.08,0.0,0.413,1.416,0.076,0.8,0.578,0,reverse_sweep,cover_point_inside,0.43323999999999996,0.5867599699430732,0.586774751108711
2486,21,16,6,29,Abeer Khan,59,4,0,death,8.24,0.0,0.416,0.658,0.108,0.759,0.026,0,straight_drive,long_on,0.46620000000000006,0.30917735425597115,0.42843424319375
2487,21,17,1,30,Ritvik Sen,57,0,0,death,8.16,0.0,0.419,1.604,0.058,0.803,0.582,0,late_cut,third_point,0.43484999999999996,0.5639734744516123,0.5639860384424044
2488,21,17,2,30,Ritvik Sen,57,4,0,death,8.31,0.0,0.422,1.603,0.058,0.954,0.566,0,flick,square_leg_inside,0.6982499999999999,0.5841149532838704,0.5841256326760437
2489,21,17,3,30,Ritvik Sen,57,4,0,death,8.46,0.0,0.425,1.602,0.058,0.956,0.605,0,paddle_sweep,silly_mid_wicket,0.7158549999999999,0.6038759602912899,0.6038850377746371
2490,21,17,4,30,Ritvik Sen,57,1,0,death,8.43,0.0,0.428,1.6,0.059,0.807,0.521,0,ramp,silly_mid_wicket,0.519315,0.5911918162475964,0.5911995321084416
2491,21,17,5,29,Abeer Khan,57,4,0,death,8.58,0.0,0.43,0.843,0.09,0.765,0.02,0,cover_drive,silly_mid_on,0.4630500000000001,0.33225825111757545,0.4336266067146875
2492,21,17,6,29,Abeer Khan,57,1,0,death,8.56,0.0,0.433,0.841,0.091,0.616,0.126,0,clip,silly_mid_wicket,0.35296000000000005,0.3353635134499392,0.4215266157074844
2493,21,18,1,29,Abeer Khan,57,4,0,death,8.7,0.0,0.436,0.84,0.091,0.768,0.113,0,reverse_sweep,straight_inside,0.505155,0.36083223643244833,0.43407087335136174
2494,21,18,2,29,Abeer Khan,57,0,2,death,8.73,0.0,0.439,0.839,0.091,0.619,0.086,0,paddle_sweep,mid_on_area,0.22205,0.3400149009675811,0.4022677423486575
2495,21,18,3,29,Abeer Khan,57,2,0,death,8.76,0.0,0.442,0.838,0.091,0.62,0.087,1,cover_drive,deep_cover,0.10191474999999998,0.3042998783224439,0.3572147934963588
2496,21,18,4,22,Naman Bhargava,57,4,0,death,8.89,0.0,0.471,0.548,0.111,0.762,0.0,0,cut,fine_leg_inside,0.45416,0.29388330869721013,0.493124
2497,21,18,5,22,Naman Bhargava,57,6,0,death,9.13,0.0,0.473,0.547,0.111,0.763,0.0,0,defence,silly_mid_wicket,0.49158999999999997,0.3235393123926286,0.4928939
2498,21,18,6,22,Naman Bhargava,57,0,0,death,9.05,0.0,0.476,0.546,0.111,0.614,0.0,0,square_cut,deep_extra_cover,0.18327,0.3024989155337343,0.446450315
2499,21,19,1,30,Ritvik Sen,52,6,0,death,9.29,0.0,0.479,1.408,0.077,0.98,0.491,0,cut,cover_point_inside,0.6998049999999999,0.6074837938104569,0.6074903522921753
2500,21,19,2,30,Ritvik Sen,52,1,0,death,9.26,0.0,0.482,1.406,0.077,0.831,0.58,0,sweep,deep_extra_cover,0.5444800000000001,0.5980332247388884,0.5980387994483489
2501,21,19,3,22,Naman Bhargava,52,1,0,death,9.23,0.0,0.485,0.371,0.128,0.618,0.0,1,flick,silly_point,0.0684215,0.26738730320367415,0.38974599275
2502,21,19,4,30,Ritvik Sen,52,1,0,death,9.2,0.0,0.514,1.393,0.079,0.846,0.517,0,clip,straight_inside,0.514765,0.5855429910280552,0.5855477295310966
2503,21,19,5,24,Harshil Purohit,52,4,0,death,9.33,0.0,0.516,0.524,0.137,0.932,0.0,0,reverse_sweep,silly_point,0.44226,0.2971634244035622,0.49133899999999997
2504,21,19,6,24,Harshil Purohit,52,4,0,death,9.45,0.0,0.519,0.523,0.137,0.934,0.0,0,lofted,silly_mid_on,0.44212000000000007,0.3189069107430279,0.48395615000000003
2505,22,0,1,60,Keshav Lal,29,4,0,powerplay,24.0,9.38,0.271,1.303,0.041,0.693,0.564,0,defence,long_on,0.7156100000000001,0.5182626409555884,0.5323415
2506,22,0,2,60,Keshav Lal,29,0,0,powerplay,12.0,9.46,0.271,1.303,0.041,0.543,0.565,0,hook,fine_leg_inside,0.4453149999999999,0.5073204948122502,0.519287525
2507,22,0,3,60,Keshav Lal,29,0,0,powerplay,8.0,9.54,0.276,1.301,0.041,0.546,0.466,0,late_cut,long_on,0.40005999999999997,0.4912314205904126,0.50140339625
2508,22,0,4,60,Keshav Lal,29,1,0,powerplay,7.5,9.57,0.281,1.298,0.041,0.548,0.439,0,lofted,silly_mid_wicket,0.500135,0.4925669575018507,0.5012131368124999
2509,22,0,5,46,Anay Gupta,29,1,0,powerplay,7.2,9.6,0.285,1.299,0.042,0.593,0.463,0,upper_cut,cover_inside,0.507905,0.5072429147354788,0.50118575
2510,22,0,6,60,Keshav Lal,29,0,0,powerplay,6.0,9.68,0.288,1.296,0.041,0.551,0.433,0,late_cut,mid_on_inside,0.384695,0.4763861638765731,0.48373541629062494
2511,22,1,1,46,Anay Gupta,22,0,0,powerplay,5.14,9.77,0.294,1.371,0.035,0.597,0.556,0,drive,silly_point,0.43744000000000005,0.49677247752515696,0.49162388749999997
2512,22,1,2,46,Anay Gupta,22,1,0,powerplay,5.25,9.8,0.299,1.369,0.035,0.599,0.524,0,glance,silly_mid_wicket,0.53524,0.5025426058963834,0.498166304375
2513,22,1,3,60,Keshav Lal,22,1,0,powerplay,5.33,9.84,0.303,1.365,0.035,0.558,0.505,0,lofted,deep_square_leg,0.529465,0.48434798929508716,0.4905948538470312
2514,22,1,4,46,Anay Gupta,22,1,0,powerplay,5.4,9.87,0.307,1.366,0.035,0.602,0.528,0,late_cut,long_off,0.53685,0.5076887150119259,0.50396885871875
2515,22,1,5,60,Keshav Lal,22,0,0,powerplay,4.91,9.96,0.31,1.362,0.035,0.561,0.462,1,drive,square_leg_inside,0.1040165,0.4272982659008241,0.4326081007699765
2516,22,1,6,56,Nakul Bedi,22,4,0,powerplay,6.5,9.83,0.342,1.458,0.048,0.89,0.452,1,hook,deep_cover,0.192801,0.4944134597487726,0.45392014999999997
2517,22,2,1,46,Anay Gupta,24,0,0,powerplay,6.0,9.93,0.367,1.341,0.038,0.629,0.546,0,pull,mid_on_area,0.43065,0.49613290776013697,0.49297102991093744
2518,22,2,2,46,Anay Gupta,24,4,0,powerplay,7.29,9.79,0.373,1.338,0.038,0.782,0.545,0,scoop,deep_square_leg,0.700735,0.5268232215961164,0.5241356254242968
2519,22,2,3,46,Anay Gupta,24,0,0,powerplay,6.8,9.89,0.371,1.339,0.038,0.631,0.437,0,late_cut,long_off,0.380915,0.5049369883566989,0.5026525316106523
2520,22,2,4,46,Anay Gupta,24,0,0,powerplay,6.38,9.98,0.377,1.337,0.039,0.634,0.543,0,slog,deep_cover,0.42893500000000007,0.493536690103194,0.4915949018690544
2521,22,2,5,46,Anay Gupta,24,2,0,powerplay,6.71,9.96,0.382,1.334,0.039,0.636,0.557,0,paddle_sweep,third_point,0.6039150000000001,0.5100934365877149,0.5084429165886962
2522,22,2,6,46,Anay Gupta,24,0,0,powerplay,6.33,10.06,0.385,1.333,0.039,0.638,0.5,0,flick,fine_leg,0.40909000000000006,0.4949429210995577,0.49353997910039177
2523,22,3,1,58,Hriday Vohra,23,1,0,powerplay,6.32,10.1,0.39,1.271,0.045,0.59,0.416,0,on_drive,cover_inside,0.48673,0.4363424460011356,0.4980095
2525,22,3,2,46,Anay Gupta,23,1,0,powerplay,6.6,10.08,0.393,1.349,0.037,0.641,0.597,0,paddle_sweep,mid_on_inside,0.565515,0.505528732934624,0.504336232235333
2526,22,3,3,58,Hriday Vohra,23,0,0,powerplay,6.29,10.18,0.397,1.268,0.046,0.593,0.518,0,drive,straight_inside,0.42042999999999997,0.43395557910096527,0.48637257500000003
2527,22,3,4,58,Hriday Vohra,23,1,0,powerplay,6.27,10.22,0.402,1.266,0.046,0.595,0.561,0,on_drive,third_point,0.5523549999999999,0.45171549223582047,0.49626993875000003
2528,22,3,5,46,Anay Gupta,23,6,0,powerplay,7.57,9.96,0.406,1.343,0.038,0.797,0.549,0,on_drive,deep_cover,0.739005,0.5405501729944304,0.539536547400033
